Linux 3.13.0-55-generic (hp13-HP-EliteDesk-800-G1-SFF) 	25/06/15 	_x86_64_	(8 CPU)

13:31:05        CPU     %user     %nice   %system   %iowait    %steal     %idle
14:13:55        all     80,98      0,00     13,89      0,00      0,00      5,13
14:13:56        all     81,90      0,00     11,86      0,00      0,00      6,24
14:13:57        all     79,50      0,00     14,50      0,00      0,00      6,00
14:13:58        all     82,54      0,00     12,19      0,00      0,00      5,28
14:13:59        all     82,21      0,00     11,90      0,00      0,00      5,89
14:14:00        all     94,24      0,00      3,88      0,00      0,00      1,88
14:14:01        all     83,06      0,00     13,33      0,12      0,00      3,49
14:14:02        all     80,00      0,00     15,12      0,00      0,00      4,88
14:14:03        all     84,02      0,00     12,48      0,00      0,00      3,50
14:14:04        all     78,22      0,00     14,39      0,25      0,00      7,13
14:14:05        all     83,33      0,00     12,53      0,00      0,00      4,14
14:14:06        all     81,15      0,00     13,98      0,00      0,00      4,87
14:14:07        all     92,78      0,00      4,73      0,00      0,00      2,49
14:14:08        all     85,41      0,00      9,48      0,00      0,00      5,11
14:14:09        all     83,02      0,00     13,98      0,00      0,00      3,00
14:14:10        all     84,11      0,00     12,52      0,00      0,00      3,38
14:14:11        all     82,77      0,00     13,98      0,00      0,00      3,25
14:14:12        all     83,90      0,00     13,11      0,00      0,00      3,00
14:14:13        all     81,85      0,00     14,14      0,00      0,00      4,01
14:14:14        all     86,72      0,00     11,53      0,00      0,00      1,75
14:14:15        all     94,49      0,00      2,75      0,00      0,00      2,75
14:14:16        all     82,73      0,00     13,77      0,00      0,00      3,50
14:14:17        all     78,75      0,00     12,50      0,00      0,00      8,75
14:14:18        all     82,71      0,00     14,54      0,00      0,00      2,76
14:14:19        all     83,83      0,00     13,41      0,13      0,00      2,63
14:14:20        all     83,17      0,00     13,34      0,00      0,00      3,49
14:14:21        all     80,05      0,00     14,30      0,00      0,00      5,65
14:14:22        all     96,11      0,00      2,14      0,00      0,00      1,76
14:14:23        all     85,27      0,00     11,99      0,25      0,00      2,50
14:14:24        all     82,15      0,00     12,48      0,00      0,00      5,37
14:14:25        all     81,27      0,00     14,11      0,00      0,00      4,62
14:14:26        all     82,65      0,00     14,36      0,00      0,00      3,00
14:14:27        all     74,65      0,00     12,92      0,00      0,00     12,42
14:14:28        all     84,00      0,00     13,25      0,00      0,00      2,75
14:14:29        all     95,11      0,00      2,89      0,00      0,00      2,01
14:14:30        all     83,90      0,00     11,36      0,00      0,00      4,74
14:14:31        all     84,73      0,00     12,39      0,00      0,00      2,88
14:14:32        all     76,35      0,00     14,39      0,00      0,00      9,26
14:14:33        all     83,35      0,00     14,39      0,00      0,00      2,25
14:14:34        all     85,09      0,00     12,16      0,00      0,00      2,76
14:14:35        all     83,44      0,00     14,30      0,00      0,00      2,26
14:14:36        all     88,46      0,00      7,53      0,00      0,00      4,02
14:14:37        all     91,84      0,00      6,65      0,00      0,00      1,51
14:14:38        all     80,80      0,00     13,22      0,00      0,00      5,99
14:14:39        all     81,68      0,00     13,43      0,00      0,00      4,89
14:14:40        all     79,12      0,00     14,47      0,00      0,00      6,42
14:14:41        all     80,85      0,00     12,27      0,00      0,00      6,88
14:14:42        all     80,10      0,00     14,02      0,00      0,00      5,88
14:14:43        all     86,25      0,00      8,75      0,00      0,00      5,00
14:14:44        all     87,67      0,00      5,53      0,00      0,00      6,79
14:14:45        all     79,30      0,00     13,43      0,00      0,00      7,28
14:14:46        all     81,23      0,00     14,14      0,00      0,00      4,63
14:14:47        all     78,50      0,00     14,37      0,00      0,00      7,12
14:14:48        all     84,23      0,00     12,14      0,00      0,00      3,63
14:14:49        all     81,65      0,00     14,36      0,00      0,00      4,00
14:14:50        all     85,32      0,00     12,17      0,00      0,00      2,51
14:14:51        all     94,99      0,00      2,63      0,00      0,00      2,38
14:14:52        all     81,05      0,00     12,92      0,00      0,00      6,02
14:14:53        all     82,00      0,00     13,00      0,00      0,00      5,00
14:14:54        all     81,50      0,00     14,50      0,00      0,00      4,00
14:14:55        all     84,25      0,00     12,38      0,00      0,00      3,38
14:14:56        all     76,75      0,00     15,25      0,00      0,00      8,00
14:14:57        all     83,00      0,00     12,12      0,00      0,00      4,88
14:14:58        all     89,75      0,00      7,25      0,12      0,00      2,88
14:14:59        all     87,22      0,00      9,15      0,00      0,00      3,63
14:15:00        all     81,48      0,00     12,77      0,00      0,00      5,76
14:15:01        all     82,75      0,00     14,88      0,38      0,00      2,00
14:15:02        all     82,52      0,00     12,23      0,00      0,00      5,24
14:15:03        all     82,10      0,00     14,64      0,00      0,00      3,25
14:15:04        all     81,83      0,00     12,53      0,00      0,00      5,64
14:15:05        all     87,73      0,00      9,51      0,00      0,00      2,75
14:15:06        all     89,47      0,00      7,02      0,00      0,00      3,51
14:15:07        all     84,00      0,00     12,50      0,00      0,00      3,50
14:15:08        all     81,98      0,00     14,39      0,00      0,00      3,63
14:15:09        all     83,71      0,00     12,28      0,00      0,00      4,01
14:15:10        all     83,04      0,00     14,20      0,00      0,00      2,76
14:15:11        all     86,36      0,00     12,02      0,00      0,00      1,63
14:15:12        all     79,17      0,00     14,55      0,00      0,00      6,27
14:15:13        all     91,86      0,00      6,13      0,00      0,00      2,00
14:15:14        all     87,03      0,00      8,35      0,00      0,00      4,61
14:15:15        all     83,15      0,00     14,23      0,00      0,00      2,62
14:15:16        all     83,10      0,00     12,39      0,00      0,00      4,51
14:15:17        all     76,88      0,00     14,57      0,00      0,00      8,54
14:15:18        all     82,50      0,00     12,88      0,00      0,00      4,62
14:15:19        all     81,27      0,00     13,98      0,25      0,00      4,49
14:15:20        all     87,88      0,00      8,38      0,00      0,00      3,75
14:15:21        all     90,73      0,00      6,39      0,00      0,00      2,88
14:15:22        all     78,90      0,00     14,48      0,12      0,00      6,49
14:15:23        all     84,81      0,00     12,20      0,00      0,00      2,99
14:15:24        all     81,23      0,00     13,89      0,00      0,00      4,88
14:15:25        all     82,29      0,00     12,97      0,00      0,00      4,74
14:15:26        all     83,29      0,00     14,09      0,00      0,00      2,62
14:15:27        all     86,61      0,00     10,26      0,00      0,00      3,13
14:15:28        all     92,85      0,00      4,64      0,00      0,00      2,51
14:15:29        all     82,19      0,00     14,20      0,00      0,00      3,61
14:15:30        all     79,55      0,00     12,30      0,00      0,00      8,16
14:15:31        all     80,35      0,00     14,52      0,00      0,00      5,13
14:15:32        all     81,41      0,00     12,94      0,00      0,00      5,65
14:15:33        all     79,18      0,00     13,47      0,37      0,00      6,98
14:15:34        all     82,92      0,00     12,84      0,00      0,00      4,24
14:15:35        all     96,25      0,00      1,38      0,00      0,00      2,38
14:15:36        all     80,88      0,00     14,37      0,00      0,00      4,75
14:15:37        all     81,73      0,00     12,27      0,00      0,00      6,01
14:15:38        all     79,40      0,00     14,11      0,00      0,00      6,49
14:15:39        all     80,50      0,00     13,96      0,25      0,00      5,28
14:15:40        all     80,60      0,00     12,52      0,00      0,00      6,88
14:15:41        all     81,73      0,00     14,27      0,00      0,00      4,01
14:15:42        all     94,76      0,00      2,00      0,00      0,00      3,25
14:15:43        all     82,66      0,00     11,06      0,00      0,00      6,28
14:15:44        all     84,96      0,00     12,41      0,00      0,00      2,63
14:15:45        all     78,28      0,00     14,61      0,00      0,00      7,12
14:15:46        all     84,27      0,00     13,61      0,00      0,00      2,12
14:15:47        all     82,65      0,00     12,61      0,00      0,00      4,74
14:15:48        all     84,48      0,00     14,27      0,00      0,00      1,25
14:15:49        all     86,48      0,00      8,51      0,00      0,00      5,01
14:15:50        all     91,55      0,00      6,09      0,00      0,00      2,36
14:15:51        all     82,15      0,00     12,36      0,12      0,00      5,37
14:15:52        all     79,25      0,00     14,00      0,00      0,00      6,75
14:15:53        all     81,03      0,00     14,20      0,00      0,00      4,77
14:15:54        all     82,00      0,00     12,50      0,00      0,00      5,50
14:15:55        all     84,27      0,00     14,23      0,00      0,00      1,50
14:15:56        all     84,27      0,00     12,36      0,00      0,00      3,37
14:15:57        all     96,36      0,00      2,51      0,00      0,00      1,13
14:15:58        all     84,55      0,00     11,68      0,00      0,00      3,77
14:15:59        all     78,60      0,00     13,52      0,00      0,00      7,88
14:16:00        all     78,50      0,00     14,50      0,00      0,00      7,00
14:16:01        all     84,73      0,00     12,52      0,00      0,00      2,75
14:16:02        all     82,65      0,00     14,48      0,00      0,00      2,87
14:16:03        all     81,43      0,00     12,42      0,00      0,00      6,15
